lecture video A index,lecture video A title,lecture video A site,lecture video B index,lecture video B title,lecture video B site,vote result
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
4,algebraic expressions surds and approximations,https://www.coursera.org/learn/introduction-to-calculus/lecture/kHYi4/algebraic-expressions-surds-and-approximations,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,8,coordinate systems,https://www.coursera.org/learn/introduction-to-calculus/lecture/2tKGg/coordinate-systems,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,11,introduction to module 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,16,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,21,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,22,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,24,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,abandon
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,25,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,26,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,27,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,abandon
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,1
5,equations and inequalities,https://www.coursera.org/learn/introduction-to-calculus/lecture/GXs8P/equations-and-inequalities,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
